customer_id,customer_ratio_rewards, customer_ratio_payments,credit_utilization,single_score_for_customer 
 230710000 ,0.460883 , 0.911645,  0.990656, 1.157684 
 230890000 ,0.508541 , 1.000000,  0.999322, 1.383295 
 230920000 ,0.440023 , 1.000000,  0.997785, 1.198760 
 231020000 ,0.534721 , 1.000000,  0.994772, 1.461161 
 231190000 ,0.436299 , 1.000000,  0.998155, 1.188176 
 231220000 ,0.466645 , 1.000000,  0.991879, 1.278859 
 231380000 ,0.495454 , 0.949966,  0.999804, 1.281307 
 231490000 ,0.586101 , 0.934607,  0.999432, 1.493186 
 231570000 ,0.508595 , 1.000000,  0.998026, 1.385239 
 231670000 ,0.664742 , 0.886954,  0.999842, 1.614066 
 231730000 ,0.679283 , 1.000000,  0.995685, 1.854485 
 231810000 ,0.444258 , 0.960842,  0.993829, 1.168454 
 231960000 ,0.505715 , 1.000000,  0.998813, 1.376309 
 232040000 ,0.488658 , 0.919832,  0.998653, 1.227633 
 232170000 ,0.547903 , 1.000000,  0.998459, 1.491653 
 232260000 ,0.515810 , 0.934140,  0.997548, 1.315976 
 232320000 ,0.597109 , 0.972563,  0.989728, 1.595573 
 232440000 ,0.537446 , 0.934613,  0.998853, 1.370032 
 232580000 ,0.486987 , 0.938328,  0.997542, 1.247663 
 232670000 ,0.600294 , 1.000000,  0.998448, 1.634304 
 232730000 ,0.461761 , 1.000000,  0.997661, 1.258139 
 232870000 ,0.518048 , 1.000000,  0.999145, 1.409407 
 232970000 ,0.534211 , 1.000000,  0.998857, 1.453797 
 233010000 ,0.391574 , 1.000000,  0.992578, 1.072366 
 233120000 ,0.347588 , 0.890623,  0.994094, 0.851980 
 233230000 ,0.440867 , 0.972294,  0.999875, 1.165799 
 233370000 ,0.579565 , 0.913816,  0.997698, 1.448666 
 233420000 ,0.652841 , 1.000000,  0.995797, 1.782097 
 233550000 ,0.582423 , 0.966455,  0.996030, 1.537066 
 233650000 ,0.420399 , 1.000000,  0.999818, 1.142971 
 233740000 ,0.454526 , 1.000000,  0.995444, 1.241184 
 233840000 ,0.588622 , 0.972516,  0.997652, 1.560327 
 233930000 ,0.589653 , 1.000000,  0.999243, 1.604058 
 234040000 ,0.605906 , 0.972819,  0.994311, 1.612031 
 234150000 ,0.507420 , 1.000000,  0.998987, 1.380710 
 234230000 ,0.632071 , 0.986727,  0.993920, 1.705864 
 234340000 ,0.625589 , 1.000000,  0.995821, 1.707664 
 234460000 ,0.465161 , 0.853151,  0.999786, 1.091981 
 234550000 ,0.551267 , 0.912402,  0.995564, 1.378935 
 234610000 ,0.610237 , 1.000000,  0.987182, 1.680335 
 234780000 ,0.538083 , 0.931992,  0.998616, 1.368389 
 234880000 ,0.711278 , 0.957743,  0.998064, 1.857050 
 234960000 ,0.432599 , 0.995591,  0.997281, 1.173946 
 235030000 ,0.516514 , 0.938097,  0.996046, 1.324990 
 235170000 ,0.545343 , 1.000000,  0.999380, 1.483316 
 235230000 ,0.413072 , 1.000000,  0.995416, 1.128017 
 235340000 ,0.534029 , 0.925818,  0.996949, 1.351980 
 235420000 ,0.492030 , 0.998327,  0.996009, 1.340589 
 235540000 ,0.578991 , 0.934747,  0.995922, 1.480478 
 235670000 ,0.523272 , 0.945233,  0.997767, 1.349607 
 235790000 ,0.554104 , 1.000000,  0.999771, 1.506557 
 235810000 ,0.503211 , 1.000000,  0.997620, 1.371133 
 235970000 ,0.505212 , 1.000000,  0.998755, 1.375020 
 236080000 ,0.514161 , 1.000000,  0.999774, 1.397950 
 236130000 ,0.508522 , 1.000000,  0.995532, 1.388511 
 236210000 ,0.418339 , 0.996794,  0.975634, 1.161833 
 236320000 ,0.429619 , 0.967860,  0.992919, 1.138952 
 236420000 ,0.523424 , 0.985495,  0.997364, 1.406030 
 236590000 ,0.590172 , 1.000000,  0.998433, 1.606771 
 236660000 ,0.665179 , 0.926397,  0.999079, 1.681388 
 236770000 ,0.416039 , 1.000000,  0.999253, 1.131758 
 236820000 ,0.457400 , 0.915493,  0.992230, 1.151535 
 236970000 ,0.424789 , 1.000000,  0.999965, 1.154736 
 237080000 ,0.400345 , 1.000000,  0.997818, 1.090631 
 237120000 ,0.472201 , 1.000000,  0.995993, 1.288740 
 237230000 ,0.513207 , 1.000000,  0.993223, 1.404559 
 237380000 ,0.459777 , 0.988601,  0.998696, 1.237252 
 237430000 ,0.418320 , 1.000000,  0.997297, 1.140192 
 237510000 ,0.562528 , 0.921084,  0.987209, 1.431386 
 237620000 ,0.390606 , 0.958782,  0.994525, 1.024512 
 237790000 ,0.469863 , 0.993085,  0.999429, 1.269144 
 237810000 ,0.660291 , 0.963698,  0.995753, 1.738251 
 237930000 ,0.544193 , 0.927176,  0.997475, 1.378853 
 238040000 ,0.504491 , 0.977482,  0.996265, 1.345840 
 238110000 ,0.354093 , 0.876979,  0.987384, 0.861982 
 238240000 ,0.304943 , 0.957753,  0.996953, 0.797058 
 238350000 ,0.444913 , 0.940025,  0.998756, 1.140417 
 238480000 ,0.402180 , 0.842793,  0.999784, 0.934405 
 238550000 ,0.474809 , 1.000000,  0.997602, 1.293766 
 238690000 ,0.467012 , 0.936344,  0.998325, 1.193178 
 238790000 ,0.389712 , 1.000000,  0.998689, 1.060738 
 238810000 ,0.399858 , 1.000000,  0.993593, 1.093936 
 238920000 ,0.520063 , 0.991680,  0.995313, 1.408567 
 239020000 ,0.587006 , 0.933575,  0.992274, 1.504727 
 239110000 ,0.476051 , 0.998601,  0.992958, 1.301397 
 239210000 ,0.535239 , 1.000000,  0.987739, 1.472992 
 239310000 ,0.530035 , 0.927767,  0.988974, 1.355325 
 239490000 ,0.619970 , 0.943351,  0.999439, 1.593332 
 239560000 ,0.471109 , 1.000000,  0.997737, 1.283512 
 239610000 ,0.500782 , 1.000000,  0.984102, 1.383259 
 239790000 ,0.484880 , 1.000000,  0.998000, 1.320682 
 239860000 ,0.341388 , 0.916357,  0.997055, 0.856049 
 239920000 ,0.525697 , 0.907286,  0.997209, 1.306105 
 240030000 ,0.579336 , 1.000000,  0.994421, 1.583634 
 240170000 ,0.479990 , 0.993765,  0.997410, 1.300007 
 240240000 ,0.493576 , 1.000000,  0.997507, 1.345033 
 240350000 ,0.546283 , 1.000000,  0.996895, 1.489575 
 240430000 ,0.521661 , 1.000000,  0.994696, 1.425583 
 240520000 ,0.483077 , 1.000000,  0.993893, 1.321208 
 240620000 ,0.591636 , 1.000000,  0.989752, 1.624885 
 240790000 ,0.448280 , 0.960935,  0.998196, 1.173985 
 240820000 ,0.601120 , 1.000000,  0.996901, 1.639092 
 240910000 ,0.375169 , 0.931395,  0.999038, 0.953113 
 241060000 ,0.455412 , 1.000000,  0.999503, 1.238552 
 241140000 ,0.520329 , 0.960537,  0.996466, 1.364494 
 241210000 ,0.616698 , 0.947177,  0.988189, 1.609113 
 241320000 ,0.562993 , 1.000000,  0.992884, 1.541343 
 241410000 ,0.489169 , 0.911520,  0.995914, 1.222096 
 241570000 ,0.563830 , 0.963742,  0.996995, 1.482529 
 241620000 ,0.493132 , 0.914083,  0.994174, 1.237321 
 241770000 ,0.598557 , 0.976678,  0.999003, 1.591124 
 241820000 ,0.422746 , 1.000000,  0.993006, 1.157236 
 241940000 ,0.390570 , 1.000000,  0.996123, 1.065812 
 242060000 ,0.534267 , 1.000000,  0.995779, 1.458445 
 242140000 ,0.439270 , 0.916202,  0.998725, 1.099479 
 242240000 ,0.495377 , 0.979324,  0.997103, 1.322853 
 242380000 ,0.611175 , 1.000000,  0.997566, 1.665399 
 242460000 ,0.621846 , 1.000000,  0.999935, 1.690462 
 242560000 ,0.712849 , 1.000000,  0.999253, 1.939173 
 242660000 ,0.445670 , 0.984303,  0.997444, 1.195645 
 242780000 ,0.448635 , 0.945877,  0.999223, 1.156163 
 242850000 ,0.480328 , 0.920397,  0.995741, 1.210920 
 242910000 ,0.434542 , 0.916409,  0.980409, 1.108195 
 243050000 ,0.553537 , 0.922987,  0.999738, 1.393503 
 243160000 ,0.519760 , 1.000000,  0.997776, 1.416004 
 243250000 ,0.453199 , 0.901236,  0.998128, 1.118161 
 243380000 ,0.461672 , 1.000000,  0.999798, 1.255210 
 243450000 ,0.539313 , 0.938917,  0.997266, 1.382917 
 243510000 ,0.470740 , 1.000000,  0.984168, 1.300189 
 243650000 ,0.498658 , 0.887844,  0.997106, 1.215198 
 243760000 ,0.470300 , 0.960606,  0.997510, 1.232093 
 243890000 ,0.550141 , 1.000000,  0.999298, 1.496490 
 243920000 ,0.519974 , 1.000000,  0.995440, 1.419910 
 244050000 ,0.560436 , 1.000000,  0.996532, 1.528726 
 244150000 ,0.473061 , 1.000000,  0.998211, 1.288218 
 244210000 ,0.471200 , 1.000000,  0.992209, 1.290912 
 244390000 ,0.461359 , 1.000000,  0.998041, 1.256565 
 244460000 ,0.546368 , 1.000000,  0.999770, 1.485525 
 244530000 ,0.298950 , 0.975229,  0.992467, 0.798766 
 244620000 ,0.595203 , 0.924684,  0.990329, 1.515203 
 244760000 ,0.658545 , 0.957051,  0.997193, 1.719684 
 244890000 ,0.596624 , 0.999973,  0.998071, 1.624881 
 244920000 ,0.481064 , 1.000000,  0.995978, 1.312949 
 245080000 ,0.702041 , 0.959030,  0.997600, 1.836146 
 245150000 ,0.533521 , 0.949807,  0.999097, 1.380511 
 245250000 ,0.636715 , 1.000000,  0.998617, 1.733166 
 245310000 ,0.497750 , 0.961994,  0.990599, 1.314929 
 245460000 ,0.472013 , 0.998300,  0.998564, 1.282727 
 245520000 ,0.452991 , 0.968928,  0.998396, 1.195602 
 245610000 ,0.530096 , 0.860345,  0.998223, 1.255366 
 245740000 ,0.511968 , 0.989291,  0.996633, 1.381501 
 245810000 ,0.604570 , 1.000000,  0.997867, 1.646904 
 245980000 ,0.502067 , 0.957092,  0.997966, 1.310103 
 246080000 ,0.616300 , 0.948479,  0.997866, 1.594553 
 246180000 ,0.524108 , 1.000000,  0.999680, 1.425130 
 246230000 ,0.450075 , 1.000000,  0.992786, 1.232320 
 246350000 ,0.399702 , 0.952282,  0.996356, 1.039664 
 246440000 ,0.494682 , 0.988922,  0.994750, 1.336890 
 246560000 ,0.439405 , 0.939268,  0.999131, 1.125022 
 246670000 ,0.602746 , 0.905884,  0.997293, 1.495312 
 246790000 ,0.536553 , 0.980741,  0.997885, 1.433715 
 246890000 ,0.511205 , 0.980372,  0.998147, 1.365120 
 246910000 ,0.532366 , 0.979635,  0.992198, 1.429097 
 247070000 ,0.308168 , 1.000000,  0.998962, 0.838558 
 247120000 ,0.565108 , 1.000000,  0.996589, 1.541382 
 247260000 ,0.593455 , 0.946026,  0.996206, 1.534237 
 247360000 ,0.471097 , 1.000000,  0.997658, 1.283579 
 247410000 ,0.452748 , 1.000000,  0.995653, 1.236069 
 247570000 ,0.515488 , 0.903642,  0.997283, 1.275991 
 247660000 ,0.516388 , 0.957917,  0.997668, 1.348988 
 247740000 ,0.620236 , 0.925094,  0.998087, 1.567297 
 247830000 ,0.490006 , 1.000000,  0.998881, 1.333468 
 247940000 ,0.506176 , 0.919724,  0.998955, 1.271121 
 248010000 ,0.483643 , 0.939025,  0.983935, 1.257106 
 248130000 ,0.481626 , 0.967025,  0.993468, 1.275057 
 248250000 ,0.421979 , 0.909228,  0.996675, 1.051018 
 248360000 ,0.532223 , 1.000000,  0.996296, 1.452110 
 248450000 ,0.586960 , 0.985756,  0.996191, 1.578972 
 248590000 ,0.491170 , 1.000000,  0.999716, 1.335517 
 248690000 ,0.449347 , 0.906848,  0.997643, 1.115438 
 248780000 ,0.559654 , 0.917464,  0.999867, 1.400965 
 248810000 ,0.447559 , 1.000000,  0.978146, 1.243773 
 248970000 ,0.533296 , 0.932058,  0.999032, 1.355740 
 249070000 ,0.457612 , 1.000000,  0.999433, 1.244623 
 249190000 ,0.469860 , 0.989954,  0.998908, 1.265828 
 249230000 ,0.421263 , 1.000000,  0.999429, 1.145767 
 249350000 ,0.536025 , 1.000000,  0.997713, 1.460408 
 249480000 ,0.500459 , 0.915140,  0.999375, 1.250491 
 249570000 ,0.534097 , 0.945912,  0.999427, 1.376173 
 249680000 ,0.415166 , 0.982653,  0.999661, 1.109506 
 249780000 ,0.347647 , 1.000000,  0.999008, 0.945942 
 249890000 ,0.577624 , 0.944054,  0.997911, 1.487822 
 249990000 ,0.543143 , 0.928356,  0.999674, 1.374787 
 250050000 ,0.502634 , 1.000000,  0.995044, 1.373106 
 250150000 ,0.454413 , 1.000000,  0.997191, 1.238702 
 250210000 ,0.441957 , 0.968815,  0.996672, 1.168366 
 250340000 ,0.577692 , 1.000000,  0.995760, 1.577016 
 250480000 ,0.376425 , 0.946173,  0.999436, 0.970153 
 250560000 ,0.323531 , 1.000000,  0.999595, 0.879805 
 250690000 ,0.407519 , 1.000000,  0.999797, 1.107976 
 250780000 ,0.493920 , 0.983960,  0.999036, 1.322525 
 250880000 ,0.488751 , 0.982563,  0.998874, 1.307069 
 250960000 ,0.519837 , 1.000000,  0.997918, 1.416011 
 251070000 ,0.399688 , 1.000000,  0.999465, 1.087046 
 251110000 ,0.414868 , 1.000000,  0.987276, 1.142261 
 251270000 ,0.504599 , 0.961080,  0.997512, 1.322575 
 251320000 ,0.412890 , 0.965068,  0.995108, 1.089150 
 251440000 ,0.459661 , 0.952687,  0.996605, 1.195808 
 251510000 ,0.441940 , 1.000000,  0.993160, 1.209591 
 251680000 ,0.510087 , 1.000000,  0.997569, 1.389939 
 251760000 ,0.576904 , 0.964734,  0.999371, 1.514803 
 251880000 ,0.328126 , 0.895997,  0.997995, 0.805449 
 251980000 ,0.553289 , 0.945919,  0.998869, 1.426433 
 252080000 ,0.681648 , 1.000000,  0.998631, 1.855451 
 252180000 ,0.444506 , 0.956130,  0.998539, 1.158123 
 252290000 ,0.345169 , 0.905756,  0.998019, 0.855575 
 252380000 ,0.475522 , 1.000000,  0.999148, 1.293706 
 252420000 ,0.412996 , 1.000000,  0.988876, 1.135269 
 252590000 ,0.502722 , 0.938239,  0.998297, 1.286887 
 252670000 ,0.373451 , 1.000000,  0.998237, 1.016937 
 252720000 ,0.508696 , 1.000000,  0.994647, 1.390220 
 252820000 ,0.542301 , 0.974397,  0.996552, 1.441835 
 252970000 ,0.534655 , 0.940516,  0.997264, 1.373169 
 253020000 ,0.662115 , 0.966599,  0.996063, 1.747574 
 253130000 ,0.434304 , 1.000000,  0.997522, 1.183494 
 253220000 ,0.524509 , 1.000000,  0.997153, 1.429834 
 253340000 ,0.382017 , 0.980446,  0.997131, 1.021252 
 253470000 ,0.646518 , 1.000000,  0.998207, 1.760575 
 253580000 ,0.564248 , 1.000000,  0.998638, 1.535876 
 253660000 ,0.345454 , 0.957122,  0.998757, 0.900747 
 253710000 ,0.566729 , 0.976130,  0.995553, 1.510911 
 253840000 ,0.490971 , 0.966107,  0.995717, 1.295671 
 253990000 ,0.478662 , 1.000000,  0.998029, 1.303709 
 254030000 ,0.371824 , 1.000000,  0.999322, 1.011409 
 254120000 ,0.530969 , 1.000000,  0.996851, 1.447884 
 254280000 ,0.608340 , 1.000000,  0.997137, 1.658387 
 254360000 ,0.506511 , 0.969595,  0.996391, 1.340444 
 254490000 ,0.561312 , 0.999763,  0.998714, 1.527408 
 254530000 ,0.511973 , 1.000000,  0.998115, 1.394314 
 254650000 ,0.437073 , 1.000000,  0.998846, 1.189459 
 254780000 ,0.405111 , 0.938987,  0.998792, 1.037278 
 254810000 ,0.523351 , 1.000000,  0.979817, 1.451921 
 254930000 ,0.421103 , 0.982022,  0.995454, 1.129416 
 255060000 ,0.382780 , 0.947872,  0.997767, 0.989865 
 255160000 ,0.485870 , 1.000000,  0.998812, 1.322303 
 255290000 ,0.478123 , 1.000000,  0.998882, 1.301127 
 255390000 ,0.663989 , 1.000000,  0.999449, 1.805906 
 255490000 ,0.546479 , 0.980029,  0.997940, 1.459117 
 255540000 ,0.467222 , 1.000000,  0.994724, 1.276779 
 255640000 ,0.406991 , 0.950835,  0.999099, 1.054190 
 255780000 ,0.570258 , 0.965239,  0.999376, 1.498099 
 255890000 ,0.539447 , 0.968088,  0.999420, 1.421137 
 255960000 ,0.433711 , 0.965260,  0.999164, 1.139648 
 256040000 ,0.450461 , 0.965237,  0.997583, 1.185510 
 256160000 ,0.514191 , 1.000000,  0.998596, 1.399682 
 256270000 ,0.504592 , 1.000000,  0.999209, 1.372710 
 256310000 ,0.609362 , 1.000000,  0.995544, 1.663831 
 256410000 ,0.696525 , 1.000000,  0.998134, 1.896889 
 256560000 ,0.451752 , 0.953139,  0.996859, 1.175463 
 256680000 ,0.539799 , 1.000000,  0.999277, 1.468387 
 256710000 ,0.519918 , 0.989279,  0.995869, 1.404013 
 256880000 ,0.507996 , 1.000000,  0.998896, 1.382403 
 256940000 ,0.483510 , 0.934880,  0.998947, 1.232753 
 257060000 ,0.498158 , 1.000000,  0.998629, 1.355993 
 257110000 ,0.443326 , 1.000000,  0.995633, 1.210369 
 257230000 ,0.463678 , 0.873276,  0.997761, 1.112881 
 257320000 ,0.506912 , 0.861928,  0.992973, 1.208719 
 257490000 ,0.524841 , 1.000000,  0.999183, 1.427831 
 257580000 ,0.412695 , 1.000000,  0.998562, 1.123437 
 257660000 ,0.447682 , 0.984517,  0.997621, 1.201088 
 257780000 ,0.492540 , 0.997906,  0.997120, 1.339921 
 257820000 ,0.668611 , 0.856480,  0.994406, 1.583340 
 257940000 ,0.583214 , 1.000000,  0.998916, 1.587061 
 258050000 ,0.433939 , 0.960751,  0.996433, 1.138228 
 258160000 ,0.554460 , 0.906054,  0.996925, 1.376264 
 258250000 ,0.592821 , 1.000000,  0.997443, 1.615586 
 258370000 ,0.531860 , 0.978731,  0.998813, 1.417004 
 258410000 ,0.518497 , 0.975997,  0.999703, 1.376403 
 258570000 ,0.321584 , 1.000000,  0.999085, 0.874956 
 258620000 ,0.475111 , 0.885196,  0.992998, 1.159532 
 258790000 ,0.325453 , 0.958360,  0.999314, 0.849175 
 258860000 ,0.558650 , 0.959225,  0.999541, 1.458564 
 258950000 ,0.624148 , 1.000000,  0.999735, 1.697061 
 259070000 ,0.501728 , 0.916275,  0.998205, 1.256557 
 259110000 ,0.477061 , 1.000000,  0.996490, 1.301354 
 259260000 ,0.485279 , 1.000000,  0.999943, 1.319202 
 259340000 ,0.568218 , 0.910709,  0.997124, 1.416711 
 259450000 ,0.253639 , 0.982870,  0.999519, 0.678080 
 259510000 ,0.468300 , 0.998202,  0.985744, 1.289062 
 259690000 ,0.480842 , 0.968030,  0.999541, 1.266520 
 259710000 ,0.500927 , 1.000000,  0.989020, 1.376779 
 259890000 ,0.471696 , 0.953738,  0.999231, 1.225179 
 259940000 ,0.516147 , 1.000000,  0.996554, 1.407885 
 260030000 ,0.638308 , 1.000000,  0.996831, 1.740619 
 260110000 ,0.410656 , 0.936801,  0.977603, 1.071922 
 260250000 ,0.405042 , 0.968201,  0.999367, 1.067234 
 260340000 ,0.460134 , 0.947911,  0.997933, 1.189750 
 260460000 ,0.566704 , 1.000000,  0.998268, 1.543135 
 260580000 ,0.489278 , 0.901409,  0.997501, 1.208146 
 260630000 ,0.408931 , 0.991562,  0.989156, 1.114333 
 260760000 ,0.625873 , 1.000000,  0.999387, 1.702344 
 260860000 ,0.307434 , 1.000000,  0.997929, 0.837426 
 260920000 ,0.500794 , 1.000000,  0.997240, 1.365066 
 261040000 ,0.545753 , 1.000000,  0.999034, 1.484947 
 261190000 ,0.524524 , 0.974734,  0.998340, 1.392541 
 261270000 ,0.390687 , 0.992929,  0.998113, 1.056508 
 261350000 ,0.601748 , 1.000000,  0.998030, 1.638949 
 261430000 ,0.617471 , 0.965995,  0.996335, 1.628310 
 261520000 ,0.567988 , 1.000000,  0.990855, 1.558203 
 261690000 ,0.635102 , 0.967799,  0.998316, 1.674501 
 261780000 ,0.455142 , 1.000000,  0.998154, 1.239493 
 261890000 ,0.325719 , 1.000000,  0.999076, 0.886216 
 261950000 ,0.413585 , 0.955440,  0.998951, 1.076373 
 262040000 ,0.552552 , 0.957458,  0.997012, 1.443748 
 262160000 ,0.523219 , 1.000000,  0.998819, 1.423938 
 262270000 ,0.616967 , 1.000000,  0.996223, 1.683450 
 262370000 ,0.354865 , 0.911264,  0.998243, 0.884267 
 262450000 ,0.676883 , 0.992616,  0.998450, 1.829258 
 262560000 ,0.613985 , 0.983235,  0.999017, 1.642853 
 262660000 ,0.470647 , 0.945743,  0.997878, 1.214364 
 262780000 ,0.589869 , 1.000000,  0.997316, 1.607747 
 262860000 ,0.516438 , 1.000000,  0.998484, 1.405955 
 262950000 ,0.614554 , 0.927167,  0.997282, 1.557420 
 263030000 ,0.474227 , 1.000000,  0.995574, 1.294815 
 263190000 ,0.556394 , 0.979936,  0.999949, 1.482468 
 263220000 ,0.396925 , 0.950335,  0.997806, 1.028934 
 263340000 ,0.576153 , 1.000000,  0.997323, 1.570348 
 263460000 ,0.469318 , 1.000000,  0.997628, 1.278773 
 263510000 ,0.494566 , 0.946467,  0.995406, 1.280174 
 263620000 ,0.584918 , 0.949551,  0.985936, 1.533313 
 263750000 ,0.500424 , 1.000000,  0.999027, 1.361619 
 263890000 ,0.397687 , 0.943941,  0.998773, 1.023346 
 263910000 ,0.427044 , 0.950497,  0.988039, 1.118136 
 264020000 ,0.587593 , 0.934004,  0.999669, 1.495731 
 264120000 ,0.574457 , 1.000000,  0.991242, 1.575332 
 264230000 ,0.531068 , 0.945462,  0.994363, 1.374719 
 264370000 ,0.533606 , 1.000000,  0.997483, 1.454152 
 264470000 ,0.484795 , 1.000000,  0.998582, 1.319680 
 264530000 ,0.348243 , 0.877812,  0.997052, 0.840221 
 264620000 ,0.383468 , 1.000000,  0.996305, 1.046242 
 264790000 ,0.582546 , 0.952971,  0.999375, 1.511720 
 264860000 ,0.596719 , 0.932953,  0.997469, 1.520713 
 264990000 ,0.443972 , 1.000000,  0.999860, 1.207009 
 265070000 ,0.380887 , 1.000000,  0.997556, 1.037895 
 265130000 ,0.420321 , 1.000000,  0.999673, 1.142925 
 265290000 ,0.423391 , 1.000000,  0.998729, 1.152361 
 265390000 ,0.670399 , 0.981355,  0.998936, 1.790575 
 265460000 ,0.513434 , 0.948907,  0.998553, 1.328065 
 265510000 ,0.552437 , 0.957850,  0.968277, 1.486867 
 265610000 ,0.404700 , 1.000000,  0.976873, 1.126133 
 265720000 ,0.558997 , 1.000000,  0.994805, 1.527445 
 265840000 ,0.469877 , 1.000000,  0.999727, 1.277608 
 265940000 ,0.329791 , 0.900544,  0.998705, 0.812648 
 266060000 ,0.534342 , 1.000000,  0.999700, 1.452928 
 266180000 ,0.487131 , 0.932394,  0.998204, 1.239825 
 266240000 ,0.550953 , 1.000000,  0.997427, 1.501510 
 266390000 ,0.529509 , 1.000000,  0.997866, 1.442434 
 266460000 ,0.427134 , 0.942784,  0.999157, 1.097427 
 266550000 ,0.504997 , 0.993806,  0.998347, 1.366507 
 266640000 ,0.570253 , 0.949943,  0.999118, 1.475726 
 266780000 ,0.506141 , 1.000000,  0.998383, 1.378064 
 266860000 ,0.517131 , 1.000000,  0.997891, 1.408680 
 266980000 ,0.380324 , 1.000000,  0.998928, 1.034938 
 267030000 ,0.450372 , 0.878758,  0.998693, 1.085873 
 267170000 ,0.522325 , 0.999128,  0.997631, 1.421957 
 267210000 ,0.503080 , 0.981959,  0.986995, 1.360757 
 267310000 ,0.591288 , 1.000000,  0.973229, 1.651500 
 267470000 ,0.417046 , 1.000000,  0.997369, 1.136639 
 267590000 ,0.518176 , 0.951320,  0.998486, 1.343658 
 267690000 ,0.413754 , 1.000000,  0.998294, 1.126622 
 267730000 ,0.514539 , 0.978813,  0.995001, 1.376221 
 267870000 ,0.560349 , 0.909042,  0.997519, 1.394214 
 267970000 ,0.397055 , 1.000000,  0.999968, 1.079341 
 268070000 ,0.450047 , 0.956379,  0.997389, 1.174205 
 268190000 ,0.571037 , 0.921204,  0.998899, 1.436207 
 268290000 ,0.676229 , 1.000000,  0.999555, 1.838998 
 268390000 ,0.516864 , 1.000000,  0.999039, 1.406335 
 268490000 ,0.466535 , 1.000000,  0.999567, 1.268723 
 268560000 ,0.445333 , 0.966911,  0.999513, 1.171712 
 268650000 ,0.350522 , 1.000000,  0.999681, 0.953123 
 268770000 ,0.404498 , 0.941020,  0.998937, 1.037667 
 268840000 ,0.493964 , 0.961785,  0.995770, 1.297879 
 268910000 ,0.480118 , 0.981371,  0.992114, 1.291192 
 269080000 ,0.379699 , 1.000000,  0.998762, 1.033409 
 269130000 ,0.376733 , 0.963774,  0.995916, 0.991684 
 269210000 ,0.405312 , 0.848572,  0.989334, 0.957143 
 269340000 ,0.594415 , 0.991465,  0.997571, 1.605957 
 269490000 ,0.569671 , 1.000000,  0.999810, 1.548820 
 269590000 ,0.593590 , 0.964898,  0.999250, 1.559058 
 269610000 ,0.434811 , 1.000000,  0.995995, 1.186692 
 269780000 ,0.588894 , 1.000000,  0.997442, 1.604885 
 269830000 ,0.404996 , 1.000000,  0.994724, 1.106733 
 269970000 ,0.404589 , 0.922734,  0.999754, 1.018262 
 270060000 ,0.498849 , 0.937555,  0.998094, 1.276360 
 270130000 ,0.572654 , 0.842968,  0.993222, 1.339497 
 270230000 ,0.389505 , 1.000000,  0.999266, 1.059564 
 270310000 ,0.497149 , 0.992028,  0.990688, 1.353261 
 270470000 ,0.588567 , 0.942164,  0.998212, 1.512689 
 270560000 ,0.568845 , 1.000000,  0.996615, 1.551532 
 270690000 ,0.407495 , 0.974045,  0.999644, 1.079689 
 270790000 ,0.428892 , 0.901977,  0.998992, 1.058057 
 270810000 ,0.458419 , 0.984111,  0.993933, 1.233956 
 270950000 ,0.463320 , 1.000000,  0.999885, 1.259578 
 271070000 ,0.529311 , 1.000000,  0.998395, 1.441130 
 271120000 ,0.470558 , 0.933773,  0.990746, 1.208324 
 271230000 ,0.510086 , 0.948366,  0.999680, 1.317202 
 271330000 ,0.579947 , 0.947153,  0.997493, 1.499070 
 271420000 ,0.615878 , 0.997664,  0.995673, 1.677483 
 271510000 ,0.517502 , 1.000000,  0.979469, 1.436203 
 271670000 ,0.458554 , 1.000000,  0.999393, 1.247236 
 271740000 ,0.431299 , 0.942404,  0.998128, 1.108850 
 271840000 ,0.442089 , 1.000000,  0.996791, 1.205590 
 271940000 ,0.510071 , 1.000000,  0.998292, 1.388889 
 272020000 ,0.483348 , 0.934092,  0.994004, 1.237492 
 272180000 ,0.430624 , 1.000000,  0.999541, 1.171095 
 272220000 ,0.288135 , 0.971106,  0.998499, 0.762070 
 272340000 ,0.532467 , 1.000000,  0.999458, 1.448180 
 272480000 ,0.505298 , 0.935099,  0.997124, 1.290943 
 272580000 ,0.580550 , 0.905330,  0.997972, 1.438471 
 272640000 ,0.341102 , 0.975700,  0.997517, 0.907205 
 272770000 ,0.549871 , 0.948753,  0.999530, 1.420704 
 272820000 ,0.507204 , 0.882720,  0.998025, 1.228576 
 272920000 ,0.521534 , 1.000000,  0.997058, 1.421860 
 273060000 ,0.401162 , 1.000000,  0.998480, 1.092130 
 273180000 ,0.421034 , 0.992786,  0.999430, 1.136909 
 273220000 ,0.339521 , 0.984051,  0.988742, 0.918654 
 273350000 ,0.439802 , 1.000000,  0.996914, 1.199206 
 273430000 ,0.516379 , 1.000000,  0.994743, 1.411081 
 273540000 ,0.591319 , 0.984113,  0.995817, 1.588682 
 273690000 ,0.511460 , 1.000000,  0.999092, 1.391555 
 273790000 ,0.426196 , 0.882622,  0.999648, 1.030575 
 273810000 ,0.547249 , 0.945725,  0.999581, 1.409581 
 273980000 ,0.464798 , 0.965543,  0.999356, 1.221444 
 274070000 ,0.457723 , 0.952673,  0.998425, 1.188579 
 274170000 ,0.556385 , 0.976585,  0.997251, 1.481482 
 274230000 ,0.504925 , 0.973734,  0.998413, 1.339073 
